Restaurant ID,Restaurant Name,City,Address,Cuisines,Aggregate rating
311263,Zara Restaurant,New Delhi,"Shop 15, DDA Market, Opposite Mayor Public School, IP Extension, New Delhi","North Indian, Mughlai",3.3
303592,Bhatia Sweets,New Delhi,"2, DDA Market 2, Near Balco Apartment, IP Extension, New Delhi","Mithai, South Indian, Street Food",3.5
18228856,De Cafepedia,New Delhi,"B-41, Shop 2, Gurdwara Road, Madhu Vihar, IP Extension, New Delhi","Fast Food, Chinese",3.5
18308458,Icy Curls,New Delhi,"C-12/1 Main Road, Madhu Vihar Market, IP Extension, New Delhi","Desserts, Ice Cream",3.7
18378062,Chakhna,New Delhi,"G-2, Pankaj Plaza, Patparganj, IP Extension, New Delhi","North Indian, Chinese",0.0
18464687,Choco-House Chocolatiers,New Delhi,"224 Vardhman Plaza, 9 Local Shopping Center 2, IP Extension, New Delhi",Desserts,0.0
18428622,D Brown Affairs,New Delhi,"Anamika Apartments, IP Extension, New Delhi","Bakery, Desserts",0.0
18432941,Daya Sagar,New Delhi,"204, Gali Number 13, Chander Vihar, IP Extension, New Delhi","North Indian, Chinese, Mughlai",0.0
18264980,Food Code 99,New Delhi,"C-72A, Shri Ram Chowk, Mandawali, Opposite Subzi Mandi, Vinod Nagar, Near, IP Extension, New Delhi","Chinese, South Indian, Fast Food",0.0
18378025,Foodie Singh,New Delhi,"A-105, Shop 4, Chander Vihar Market, Sahyadri Appartment, IP Extension, New Delhi",North Indian,0.0
18493572,Gluten Free by Deepika,New Delhi,"Agrasen Apartments, IP Extension, New Delhi","Bakery, Healthy Food",0.0
18441696,Jain Restaurant,New Delhi,"246/67, Opposite Prince Apartment, IP Extension, New Delhi",North Indian,0.0
18421488,Kesariya Sweets,New Delhi,"G 8, Aggarwal Tower, LSC 2, Patparganj, IP Extension, New Delhi",Mithai,0.0
308853,KG Confectionery and Pastry Shop,New Delhi,"C-18, Madhuvihar, Opposite OM Bikanerwala, IP Extension, New Delhi","Bakery, Desserts",0.0
312864,Krishna Da Dhaba,New Delhi,"Shop C- 31 A, Madhu Vihar, IP Extension, New Delhi",North Indian,0.0
18492957,Little Cup Cake,New Delhi,"107, Vidhi Apartments, Plot 116, IP Extension, New Delhi","Bakery, Desserts",0.0
18439029,New Kovilakam Restaurant,New Delhi,"A 70/3, Gali 5, Madhu Vihar, IP Extension, New Delhi","Kerala, South Indian",0.0
18441698,Nice Food Corner,New Delhi,"E/74 West Vinod Nagar, IP Extension, New Delhi",Street Food,0.0
18440175,Radhey Radhey Foods,New Delhi,"D-500, West Vinod Nagar, Near Apex Hospital, IP Extension, New Delhi",North Indian,0.0
18258502,Schezwan Bakery,New Delhi,"19, DDA Central Market (Balco Market), IP Extension, New Delhi","Bakery, Fast Food",0.0
18440143,Shama Muradabadi Chicken Corner,New Delhi,"C-12,G/F, Main Road Madhu Vihar, IP Extension, New Delhi",Biryani,0.0
18460414,Starve Stalkers,New Delhi,"IP Extension, New Delhi","Italian, Fast Food",0.0
18377928,Tava & Tandoor,New Delhi,"C-37, LG-1,2, Opposite Narwana Appartment, Madhu Vihar, IP Extension, New Delhi","North Indian, Chinese",0.0
6777,Chutneez Restaurant Lounge & Bar,New Delhi,"308-A, Above ICICI Bank, RG Square Mall, Near Max Hospital, IP Extension, New Delhi","North Indian, Chinese, Mughlai",2.4
8376,Domino's Pizza,New Delhi,"Plot 7, LSC, Prince Apartments Market, IP Extension, New Delhi","Pizza, Fast Food",2.4
8619,Mangal Sweets,New Delhi,"6 LSC, RSN Arcade, New Prince Apartments, IP Extension, New Delhi","North Indian, Chinese, South Indian, Street Food, Mithai",2.4
18228125,Sweet Tickles,New Delhi,"A-18, Bathla Appartments, IP Extension, New Delhi","Bakery, Desserts",4.1
306026,Ira - The Waterside Bar - ITC Maurya,New Delhi,"ITC Maurya, Diplomatic Enclave, Chanakyapuri, New Delhi",Finger Food,3.2
302636,Nutmeg The Gourmet Shop - ITC Maurya,New Delhi,"ITC Maurya, Chanakyapuri, New Delhi","Bakery, Desserts",3.4
18376494,Fabelle Chocolate Boutique - ITC Maurya,New Delhi,"ITC Maurya, Chanakyapuri, New Delhi","Desserts, Ice Cream",3.8
2745,Golf Bar - ITC Maurya,New Delhi,"ITC Maurya, Chanakyapuri, New Delhi",Drinks Only,3.5
2742,Bukhara - ITC Maurya,New Delhi,"ITC Maurya, Chanakyapuri, New Delhi",North Indian,4.4
309548,Tian - Asian Cuisine Studio - ITC Maurya,New Delhi,"ITC Maurya, Diplomatic Enclave, Chanakyapuri, New Delhi","Asian, Japanese, Korean, Thai, Chinese",4.1
311078,Ashish Lal Dhaba,New Delhi,"B4, Kotla Road, ITO, New Delhi",North Indian,3.2
18144464,Lal Dhaba,New Delhi,"Plot B3, Kotla Road, ITO, New Delhi",North Indian,3.1
311117,McDonald's,New Delhi,"GF 3A-4D, Milap Building, Bahadur Shah Zafar Marg, ITO, New Delhi","Fast Food, Burger",3.2
303261,Udupi Cafe,New Delhi,"Ground Floor, Pratap Bhawan, Building 5, Bahadurshah Zafar Marg, Near ITO, New Delhi","South Indian, Chinese",3.5
18037812,"34, Chowringhee Lane",New Delhi,"23/1, Prem Nagar, Jail Road, New Delhi",Fast Food,2.7
18037793,Amritsar Express,New Delhi,"Prem Nagar, Main Road, Jail Road, New Delhi",Fast Food,3.1
301818,Anand Chicken & Fast Food,New Delhi,"WZ-73, Gali 4, Shiv Nagar, Near Jail Road, New Delhi","Chinese, Fast Food",2.8
18427235,Baba Chicken Ludhiana Wale,New Delhi,"18/2, DS Prem Nagar, Near Tilak Nagar Metro Station, Jail Road, New Delhi",North Indian,3.1
307002,Bombay Vada Pav,New Delhi,"Shop 30/1, Double Storey, Ashok Nagar, Near Tilak Nagar Metro Station, Jail Road, New Delhi",Street Food,2.8
18037806,Cafe Coffee Day,New Delhi,"30/3A, Ashok Nagar, Near Metro Station, Tilak Nagar, Jail Road, New Delhi",Cafe,3.1
309087,Chin Pokli,New Delhi,"El-12 A, Shop 2, L Block, Hari Nagar, Near Jail Road, New Delhi",Chinese,3.1
18367977,Curries,New Delhi,"BE 403, Lane 7, Hari Nagar, Jail Road, New Delhi","Chinese, Mughlai, North Indian",2.7
1106,Deepak Vaishno Dhaba,New Delhi,"Stalls A-F, DDA Market, Jail Road, New Delhi",North Indian,3.4
301857,Delhi Dhaba,New Delhi,"A 2A, DDA Flat, Hari Nagar, Virender Nagar, Jail Road, New Delhi",North Indian,3.1
302836,Dewan Sweets,New Delhi,"1, Pocket F, G-8 Area, Hari Nagar, Jail Road, New Delhi","Desserts, Street Food",3.3
18279090,Flirty Momo's,New Delhi,"25/1, Ashok Nagar, Jail Road, New Delhi",Chinese,3.1
300502,Frontier,New Delhi,"BA 141A, Jail Road, New Delhi",Bakery,3.2
18203169,Giani,New Delhi,"Shop 3, CE-2/1, Hari Nagar, Jail Road, New Delhi","Ice Cream, Desserts",3.0
306891,Green Chick Chop,New Delhi,"AB/147, DDA Market, Jail Road, New Delhi","Raw Meats, North Indian, Fast Food",3.3
6959,Khalsa Veg Corner,New Delhi,"27, Gurudwara Market, Jail Road, New Delhi","North Indian, Fast Food",3.4
18282019,Kings Kulfi,New Delhi,"25/3, Jail Road, New Delhi",Ice Cream,3.3
2399,Kohli Dhaba,New Delhi,"Shop 3, DDA Market, Jail Road, New Delhi",North Indian,3.4
5420,Laxmi Ice Cream,New Delhi,"27/1, Ashok Nagar, Double Store, Jail Road, New Delhi","Ice Cream, Desserts",3.4
8521,Mosaic - SK Premium Park,New Delhi,"SK Premium Park, 1-B, Sub District Center, Behind Deen Dayal Hospital, Hari Nagar, Jail Road, New Delhi","North Indian, Chinese, Continental",2.9
18292455,Moti Mahal Delux,New Delhi,"HL-3 GF, Opposite Santoshi Mata Mandir, Jail Road, New Delhi","North Indian, Chinese",2.7
4000,Mukesh Chic-Inn Hot & Spice,New Delhi,"28/1, Double Storey, Ashok Nagar, Jail Road, New Delhi",Mughlai,3.0
18241858,Muradabadi Biryani,New Delhi,"E-68, Gurunanak Pura, Jail Road, New Delhi",Hyderabadi,2.6
310732,Muradabadi Shahi Biryani & Chicken Corner,New Delhi,"Shop 3, BA-141-A, Near Jail Road, New Delhi","North Indian, Biryani",3.3
300522,Nagi Fish Corner,New Delhi,"4, 29/1, Ashok Nagar, Jail Road, New Delhi",North Indian,3.1
18408034,Nirula's Ice Cream,New Delhi,"Shop 1BA-148A, Jail Road, New Delhi","Desserts, Ice Cream",3.0
301803,Papa Veg Chinese Food,New Delhi,"25/1, Double Story Prem Nagar, Jail Road, New Delhi","Chinese, Fast Food",2.9
18282017,Pindi's Kitchen,New Delhi,"26/1, Ashok Nagar, Jail Road, New Delhi",Mughlai,3.3
18455615,Rewari Sweets,New Delhi,"WZ - 3D, Lajwanti Garden, Jail Road, New Delhi",Mithai,3.2
5400,Roti Aur Boti,New Delhi,"9, DDA Complex, Jail Road, New Delhi",Fast Food,3.2
300561,Sahni Chicken Corner,New Delhi,"B/2-A, Saheed Major Rajeev Lal Marg, Near Red Light, Jail Road, New Delhi","North Indian, Mughlai",3.2
301823,Sarpal Restaurant,New Delhi,"C-123 A, Clock Tower Chowk, Hari Nagar, Jail Road, New Delhi","North Indian, Mughlai",3.1
18282009,SGF - Spice Grill Flame,New Delhi,"E-31, Shop 2, Guru Nanak Pura, Jail Road, New Delhi","North Indian, Chinese",2.9
6978,Shanta Fresh Fish Corner,New Delhi,"19/2, Prem Nagar, Jail Road, New Delhi",North Indian,3.1
18281946,Shree Meenakshi Dosai,New Delhi,"29/2, Opposite Gate 3,  Ashok Nagar, Jail Road, New Delhi",South Indian,2.9
6052,Singz,New Delhi,"BA-144 A, Opposite DDA Market, Jail Road, New Delhi","North Indian, Chinese",2.9
5965,Sona Bakers,New Delhi,"18/1, Double Storey, Prem Nagar, Jail Road, New Delhi",Bakery,3.4
18381639,Tak - a - Tak,New Delhi,"Shop 31, B Block, DDA Market, Jail Road, New Delhi",North Indian,3.3
18289278,The Great Indian Food Truck,New Delhi,"Hari Nagar, Jail Road, New Delhi","Chinese, Mexican, Italian",3.0
308716,Tihar Food Court,New Delhi,"Tihar Jail Complex, Opposite Indraprastha Gas Station, Jail Road, New Delhi",Fast Food,2.9
306985,Uncle Da Dhabha,New Delhi,"Ashok Nagar Main Raod, Jail Road, New Delhi",North Indian,3.0
307861,Variety Chicken Corner,New Delhi,"Shop 1, DB Block, Shopping Complex, Hari Nagar, Near Jail Road, New Delhi",North Indian,2.9
18429381,Wah Ji Wah,New Delhi,"25/1, Double Story, Ashok Nagar, Jail Road, New Delhi","Mughlai, Chinese",2.5
18366009,9 Scoops,New Delhi,"WZ 44/4 Uggarsain Market, Ashok Nagar, Jail Road, New Delhi",Ice Cream,3.6
18415357,Kati Roll Cottage,New Delhi,"67/5, Ashok Nagar, Jail Road, New Delhi",Fast Food,3.5
300501,Pul Bangash Wale,New Delhi,"DDA Market, Jail Road, New Delhi","North Indian, Mughlai",3.7
307006,Sunny Chicken Soup,New Delhi,"22/1, Double Storey, Prem Nagar, Jail Road, New Delhi",North Indian,3.6
18424895,Yo Momos,New Delhi,"BA 142-A, Jail Road, New Delhi","Chinese, North Indian",3.7
18282015,Bikaner Sweets,New Delhi,"45/1, Ashok Nagar, Jail Road, New Delhi","Chinese, Mithai",0.0
306974,Bittoo Murge Wala,New Delhi,"Opposite Bombay Vada Pao, Near Tilak Nagar Metro Station, Jail Road, New Delhi",North Indian,0.0
18431980,Jalebi Wala,New Delhi,"25/2, Jail Road, New Delhi",Desserts,0.0
18429401,Just Parkash,New Delhi,"WZ-111, Shop 3, Som Bazar Road, Shiv Nagar, Jail Road, New Delhi",Chinese,0.0
301822,Kwality Sweet Corner,New Delhi,"Clock Tower, Hari Nagar, Jail Road, New Delhi","Chinese, Mithai",0.0
18367979,Mohan Chaat Corner,New Delhi,"Shop 6 B, DB Block Shopping Complex, Near DESU Office, Hari Nagar, Jail Road, New Delhi","North Indian, Chinese",0.0
18366025,Mr. Momo,New Delhi,"Shop 41/1, Near House of Tax, Ashok Nagar, Jail Road, New Delhi","Fast Food, Chinese",0.0
18456774,Pishori Chicken Corner,New Delhi,"Jail Road, New Delhi","Mughlai, Fast Food",0.0
18458301,Punjab Patiyala Sahi,New Delhi,"Guru Nanak Pura, Jail Road, New Delhi","Mughlai, North Indian",0.0
18037794,Shama Chicken Corner,New Delhi,"CE 1, Shop 5, Near Hari Nagar Clock Tower, Jail Road, New Delhi","Biryani, Mughlai",0.0
18454474,Wah G Wah,New Delhi,"D-1, Fateh Nagar, Vaidic Marg, Jail Road, New Delhi","North Indian, Chinese",0.0
18245258,Grillz,New Delhi,"BS-3, LIC Housing Finance Complex, Near Santoshi Mata Mandir, Jail Road, New Delhi",Fast Food,2.2
17977777,The Barbeque Company,New Delhi,"HL 1-2, L Block, Jail Road, New Delhi","North Indian, Chinese, Continental",4.2
18349901,Anmol Chicken Corner,New Delhi,"4120, Urdu Bazar, Jama Masjid, New Delhi",North Indian,3.1
18349910,Babu Bhai Kabab Wale,New Delhi,"1465 B,Near Masjid Sayed Rafai, Chitli Qabar, Jama Masjid, New Delhi",Mughlai,3.4
304091,Chicken Mughlai,New Delhi,"Bazaar Matia Mahal, Jama Masjid, New Delhi","North Indian, Mughlai",3.0
18420675,Cool Point Shahi Tukda,New Delhi,"933, Jama Masjid Main Market, Jama Masjid, New Delhi","Desserts, Beverages",3.1
308014,Jawahar Hotel,New Delhi,"Gate 1, Bazaar Matia Mahal, Jama Masjid, New Delhi","North Indian, Mughlai",3.4
18291241,Lalu Kababe,New Delhi,"Opposite Gate 1, Jama Masjid, New Delhi",Mughlai,3.2
18336178,Phelwan Biryani Wala,New Delhi,"701, Haveli Azam Khan, Chitli Qabar Chowk, Jama Masjid, New Delhi",Mughlai,3.0
18454466,Qureshi Kabab Corner,New Delhi,"Urdu Bazar, Opposite Gate 1, Jama Masjid, New Delhi",Mughlai,3.0
993,Al Jawahar,New Delhi,"8, Jama Masjid - Matia Mahal Road, Matia Mahal, Opposite Gate 1, Jama Masjid, New Delhi","Mughlai, North Indian",3.8
305598,Aslam Chicken,New Delhi,"Jama Masjid, New Delhi",Mughlai,3.9
18336494,Dil Pasand Biryani Point,New Delhi,"735, Haveli Azam Khan, Chitli Qabar Chowk, Jama Masjid, New Delhi",Biryani,3.5
18340727,Haji Mohd. Hussain,New Delhi,"113, Matia Mahal Road, Bazaar Matia Mahal, Jama Masjid, New Delhi",Mughlai,3.6
308001,Kallan Sweets,New Delhi,"Shop 4-5, Bazaar Matia Mahal, Jama Masjid, New Delhi",Mithai,3.8
18396855,The Walled City - Cafí© & Lounge,New Delhi,"898, Jama Masjid, New Delhi","Continental, North Indian, Mughlai, Chinese",3.8
18261688,Al-Nawab,New Delhi,"Jagat Cinema, Urdu Bazaar, Jama Masjid, New Delhi",Mughlai,0.0
18208922,Ameer Sweets House,New Delhi,"958, Haveli Azam Khan, Chitli Qabar, Jama Masjid, New Delhi","Mithai, Street Food",0.0
18308432,Anwar Food Corner,New Delhi,"Shop 911, Opposite Jama Masjid Gate 1, Jama Masjid, New Delhi",Mughlai,0.0
18408050,Fish Point,New Delhi,"4164, Urdu Bazar, Jama Masjid, New Delhi",North Indian,0.0
18349897,Golden Bakery,New Delhi,"Bazar Matia Mahal, Jama Masjid, New Delhi",Bakery,0.0
18336488,Hotel Maidah,New Delhi,"2614 , Churiwalan, Jama Masjid, New Delhi","North Indian, Mughlai",0.0
18454468,Lahori Food,New Delhi,"Matia Mahal Road, Opposite Gate 1, Jama Masjid, New Delhi",North Indian,0.0
18451575,Majlis Foods,New Delhi,"Urdu Bazaar, Jama Masjid, New Delhi",North Indian,0.0
18079620,Cool Point,New Delhi,"972, Bazaar Matia Mahal, Opposite Jama Masjid Gate 1, Jama Masjid, New Delhi","Desserts, Beverages",4.2
304617,Haji Shabrati Nihari Wale,New Delhi,"Shop 722, Haveli Azam Khan, Chitli Qabar, Jama Masjid, New Delhi",Mughlai,4.0
463,Karim's,New Delhi,"16, Gali Kababian, Jama Masjid, New Delhi","Mughlai, North Indian",4.0
18291442,Qureshi Kabab Corner,New Delhi,"Opposite Gate 1, Jama Masjid, New Delhi",Mughlai,4.3
300430,Bake Bikaner,New Delhi,"C-1/1, Opposite Mata Channan Devi Hospital, Janakpuri, New Delhi","North Indian, South Indian, Chinese, Street Food",3.3
533,Barista,New Delhi,"G-2/A, Janak Place District Centre, Janakpuri, New Delhi",Cafe,3.3
18365984,Behrouz Biryani,New Delhi,"Janakpuri, New Delhi",Biryani,3.4
18057812,Brunchilli,New Delhi,"C-4B/295 A, Janakpuri, New Delhi","North Indian, Chinese",3.2
7012,Cafe Coffee Day,New Delhi,"Opposite Easy Day Shopping Complex, B Block, Near Community Centre, Janakpuri, New Delhi",Cafe,3.4
313194,Chawla Dillivala,New Delhi,"C-5-A, Shop 4, Janakpuri, New Delhi","North Indian, Chinese",2.7
18466975,Dhaba Ambarsariya,New Delhi,"BF-3, Jail Road, Next to Domino's, Hari Nager Depot, New Delhi","North Indian, Chinese",3.3
8365,Domino's Pizza,New Delhi,"G1-G3, B Block, Community Centre, Allied Chambers, Janakpuri, New Delhi","Pizza, Fast Food",3.4
307699,GPW - The Food Hub,New Delhi,"Shop 2, C6B, DDA Market, Janakpuri, New Delhi","North Indian, Chinese",3.0
305723,Green Bhojanalya,New Delhi,"WZ 62F/3, Possangi Pur Market, Near A 4, C Block, Janakpuri, New Delhi",North Indian,3.2
18175283,Hira Sweets,New Delhi,"Janakpuri East Metro Station, Janakpuri, New Delhi","North Indian, South Indian, Street Food, Fast Food, Mithai",2.5
4018,Hot Curries,New Delhi,"C4F, DDA Market, Janakpuri, New Delhi","North Indian, Mughlai, Chinese",3.4
4019,Meenu Caterers,New Delhi,"C4F, DDA Market, Janakpuri, New Delhi","North Indian, Chinese",2.7
482,Moti Mahal Delux,New Delhi,"F-15, District Center, Janak Place, Janakpuri, New Delhi","North Indian, Mughlai, Chinese",2.6
355,New Kadimi,New Delhi,"1 & 2, C-5A, Kadimi Market, Janakpuri, New Delhi","North Indian, South Indian, Chinese, Fast Food",2.5
1104,Polka Pastry & Snack Bar,New Delhi,"BA-3A, Janakpuri, New Delhi","Bakery, Fast Food",3.2
300994,Pudding & Pie,New Delhi,"C4 A/46 A, Near Fire Station, Janakpuri, New Delhi","Bakery, Fast Food",3.4
310691,Singz,New Delhi,"A-5C/32A, Janakpuri, New Delhi","North Indian, Chinese",2.5
303247,Slice of Italy,New Delhi,"A-86, C-2B, Janakpuri, New Delhi","Italian, Pizza, Bakery",3.4
311616,Subway,New Delhi,"A5B/66A, Lal Sai Mandir Marg, Near C2 Bus Stand, Janakpuri, New Delhi","American, Fast Food, Salad, Healthy Food",3.1
7025,Suruchee,New Delhi,"71/139, Prem Nagar, Near Choti Sabzi Mandi, Janakpuri, New Delhi","Bengali, North Indian",3.4
301335,The Bubble Tea Cafe,New Delhi,"C-2B/86, Janakpuri, New Delhi",Cafe,3.0
4016,The Destination,New Delhi,"B 10, B Block, Community Centre, Janakpuri, New Delhi","Chinese, Mughlai",3.3
18238968,The Night Delights,New Delhi,"Janakpuri, New Delhi","North Indian, Chinese",3.4
18175340,Tingling Pepper,New Delhi,"16/2, Double Story, Prem Nagar, Janakpuri, New Delhi","North Indian, Chinese, Continental, Fast Food",3.4
313498,Wah G Wah,New Delhi,"Shop 61, B1 Block, Community Centre, Janakpuri, New Delhi","North Indian, Chinese",2.7
18421049,Midnight Hunger Hub,New Delhi,"Janakpuri, New Delhi","North Indian, Fast Food, Italian, Asian",4.5
18345739,BarShala,New Delhi,"Shop 29, Janakpuri District Center, Janakpuri, New Delhi",Finger Food,3.5
18261158,Bemisaal Reloaded,New Delhi,"B-26 & 27, Community Centre, Janakpuri, New Delhi","North Indian, Chinese",3.8
4010,Bon Appí©tit,New Delhi,"14, Ground Floor, Satyam Cineplex, District Centre, Janakpuri, New Delhi",Fast Food,3.8
309283,Burger Point,New Delhi,"C-4B/332-A, Opposite Janak Nursing Home, Janakpuri, New Delhi","Burger, Fast Food",3.6
17977755,Cakes 'n' Crumbs,New Delhi,"Block A-2, Janakpuri, New Delhi",Bakery,3.6
5388,China Fort,New Delhi,"B 8, Ground Floor, B Block, Community Centre, Janakpuri, New Delhi","Chinese, North Indian, Thai",3.5
4723,Giani,New Delhi,"C-4, E-253, Janakpuri, New Delhi","Ice Cream, Desserts",3.5
311889,Hot Cherries,New Delhi,"Block DB 12-B, Hari Nagar, Janakpuri, New Delhi",Bakery,3.6
311922,KFC,New Delhi,"C Block, Main Road, Janakpuri, New Delhi","American, Fast Food",3.5
185,McDonald's,New Delhi,"R 1, Janak Place, Janakpuri, New Delhi","Fast Food, Burger",3.6
18268370,Pasta Xpress,New Delhi,"298-A, C-5/A, Near Kadimi, Janakpuri, New Delhi","Italian, Fast Food",3.6
4021,Tandoor Bar-Be-Que,New Delhi,"C-2/16, Near C-2 Bus Stop, Janakpuri, New Delhi","North Indian, Mughlai",3.5
300527,TBK Kulcha's,New Delhi,"296-A, C4B, Near Surajmal College, Janakpuri, New Delhi","Fast Food, Street Food",3.6
18219547,The Pindi,New Delhi,"C-1/122, Janakpuri, New Delhi","North Indian, Chinese, Mughlai",3.5
18412874,The Tangy Tomatoes,New Delhi,"20/14, Chhoti Subzi Mandi, Janakpuri, New Delhi","Italian, Chinese, Fast Food, North Indian",3.7
18244719,Thela,New Delhi,"Ganesh Nagar, Janakpuri, New Delhi","North Indian, Fast Food, Chinese",3.5
18322665,Wah Ji Wah,New Delhi,"C-2B/85A, Janakpuri, New Delhi","North Indian, Chinese",3.7
7018,Muffins,New Delhi,"B-3/66, Janakpuri, New Delhi","Bakery, Fast Food",1.9
18446409,Food Scouts,New Delhi,"Janakpuri, New Delhi","North Indian, Chinese, Continental",4.3
7891,Aggarwal Sweet India,New Delhi,"8/20, Sahi Hospital Road, Jangpura Extension, Jangpura, New Delhi","Mithai, Street Food",2.8
304445,Bhola Dhaba,New Delhi,"1, Guru Nanak Market, Hospital Road, Bhogal, Jangpura, New Delhi",North Indian,2.8
18337922,Cake Me Up,New Delhi,"Q-6 B, 2nd Floor, Jangpura, New Delhi",Bakery,3.1
18357562,Chawla Snacks,New Delhi,"7/22, Masjid Road, Jangpura, New Delhi",North Indian,2.9
9602,Chef Joint,New Delhi,"1/17, Near DAV School, Jangpura Extension, Jangpura, New Delhi","North Indian, Chinese",3.2
310305,China Hut,New Delhi,"S-8, Masjid Road, Bhogal, Jangpura, New Delhi",Chinese,3.0
18025100,Chinese Hut,New Delhi,"3/48, Jangpura Extension, Central Road, Double Story, Jangpura, New Delhi","Chinese, Fast Food",2.8
18355110,Curries & Kebabs,New Delhi,"Shop 155, Bhagwan Nagar Chowk, Near Jeewan Hospital, Near Jangpura, New Delhi","North Indian, Mughlai, Chinese",2.7
18322676,Giani's,New Delhi,"Shop 7, Q-25, Jangpura Extension, Jangpura, New Delhi","Ice Cream, Desserts",3.1
308488,Green Chick Chop,New Delhi,"Shop 1, 370 to 371/1, Laxman Chamber, Hospital Road, Jangpura, New Delhi","Raw Meats, North Indian, Fast Food",3.1
7874,Kabul Restaurant,New Delhi,"4/8, Near Kashmiri Park, Central Road, Jangpura Extension, Jangpura, New Delhi","Mughlai, Afghani",2.8
18313115,Kadimi Dukan,New Delhi,"38, Central Road, Bhogal, Jangpura, New Delhi","Street Food, Mithai",3.2
302514,Kadimi Sweets,New Delhi,"38, Central Road, Jangpura, New Delhi","Mithai, Street Food",3.1
